date,scientist,rep,primary,primary_dose,secondary,secondary_dose,condition,vial,day,status,alive3
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,2,6,18,1,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,2,6,18,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,2,6,18,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,2,6,18,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,2,6,18,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,2,6,18,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,2,6,18,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,19,1,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,19,1,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,19,1,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,19,11,1,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,19,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,19,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,19,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,19,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,19,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,19,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,20,1,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,20,1,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,20,4,1,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,20,7,1,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,20,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,20,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,20,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,20,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,20,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,20,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,21,2,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,21,9,1,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,21,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,21,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,21,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,21,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,21,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,3,7,21,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,22,1,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,22,1,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,22,1,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,22,1,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,22,1,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,22,1,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,22,8,1,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,22,10,1,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,22,10,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,22,10,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,23,1,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,23,1,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,23,11,1,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,23,11,1,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,23,12,1,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,23,12,1,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,23,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,23,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,23,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,23,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,24,1,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,24,1,1,FALSE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,24,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,24,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,24,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,24,12,0,TRUE
9/27/2020,Abby,Fall 2020 exp 1,S.m,0.1,P.rett,5,8,24,12,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C1,2,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C1,3,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C1,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C1,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C1,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C1,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C1,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C1,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C1,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C1,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C2,6,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C2,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C2,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C2,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C2,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C2,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C2,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C2,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C2,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,PBS,NA,PBS Control,C2,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,1,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,1,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,1,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,1,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,1,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,1,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,1,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,1,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,1,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,1,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,2,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,2,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,2,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,2,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,2,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,2,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,2,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,2,2,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,2,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,2,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,3,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,3,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,3,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,3,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,3,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,3,2,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,3,2,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,1,1,3,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,4,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,4,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,4,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,4,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,4,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,4,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,4,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,4,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,4,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,4,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,5,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,5,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,5,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,5,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,5,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,5,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,5,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,5,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,5,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,5,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,6,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,6,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,6,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,6,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,6,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,6,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,6,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,2,2,6,4,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,7,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,7,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,7,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,7,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,7,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,7,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,7,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,7,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,7,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,7,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,8,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,8,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,8,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,8,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,8,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,8,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,8,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,8,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,8,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,8,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,9,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,9,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,9,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,9,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,9,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,9,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,9,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,9,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,9,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,3,3,9,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,10,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,10,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,10,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,10,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,10,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,10,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,10,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,10,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,10,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,10,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,11,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,11,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,11,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,11,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,11,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,11,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,11,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,11,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,11,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,11,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,12,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,12,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,12,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,12,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,12,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,12,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,12,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,12,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,PBS,NA,P.rett,5,4,12,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,PBS,NA,S.m Control,C3,6,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,PBS,NA,S.m Control,C3,7,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,PBS,NA,S.m Control,C3,9,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,PBS,NA,S.m Control,C3,10,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,PBS,NA,S.m Control,C3,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,PBS,NA,S.m Control,C3,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,PBS,NA,S.m Control,C3,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,PBS,NA,S.m Control,C3,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,PBS,NA,S.m Control,C3,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,PBS,NA,S.m Control,C3,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,PBS,NA,S.m Control,C4,8,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,PBS,NA,S.m Control,C4,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,PBS,NA,S.m Control,C4,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,PBS,NA,S.m Control,C4,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,PBS,NA,S.m Control,C4,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,PBS,NA,S.m Control,C4,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,13,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,13,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,13,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,13,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,13,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,13,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,13,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,13,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,13,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,13,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,14,2,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,14,10,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,14,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,14,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,14,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,14,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,14,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,14,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,14,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,14,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,15,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,15,5,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,15,8,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,15,8,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,15,8,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,15,9,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,15,9,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,1,5,15,9,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,16,1,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,16,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,16,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,16,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,16,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,16,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,16,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,16,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,16,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,16,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,17,4,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,17,8,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,17,8,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,17,8,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,17,10,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,17,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,17,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,17,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,17,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,17,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,18,3,1,FALSE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,18,10,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,18,10,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,18,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,18,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,18,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,2,6,18,10,0,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,3,7,19,7,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,3,7,19,7,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,3,7,19,7,1,TRUE
10/6/2020,Abby,Fall 2020 exp 3,S.m,0.1,P.rett,3,7,19,7,1,TRUE
